,G(1sss1),G(1sss2),G(1sss3),G(1sss4),G(1sss5),G(1sss6),G(1sss7),G(1sss8),G(2sss1),G(2sss2),G(2sss3),G(2sss4),G(2sss5),G(2sss6),G(2sss7),G(2sss8),G(3sss1),G(3sss2),G(3sss3),G(3sss4),G(3sss5),G(3sss6),G(3sss7),G(3sss8),G(4sss1),G(4sss2),G(4sss3),G(4sss4),G(4sss5),G(4sss6),G(4sss7),G(4sss8),G(5sss1),G(5sss2),G(5sss3),G(5sss4),G(5sss5),G(5sss6),G(5sss7),G(5sss8),G(6sss1),G(6sss2),G(6sss3),G(6sss4),G(6sss5),G(6sss6),G(6sss7),G(6sss8),G(7sss1),G(7sss2),G(7sss3),G(7sss4),G(7sss5),G(7sss6),G(7sss7),G(7sss8),G(8sss1),G(8sss2),G(8sss3),G(8sss4),G(8sss5),G(8sss6),G(8sss7),G(8sss8),
sp|Q15560|TCEA2_HUMAN,0.036789,0.033445,0.043478,0.010033,0.010033,0.0301,0,0,0.026756,0.060201,0.053512,0.006689,0.003344,0.053512,0.003344,0.013378,0.043478,0.033445,0.060201,0.006689,0.013378,0.06689,0.003344,0.010033,0.006689,0.006689,0.010033,0,0.010033,0.006689,0,0,0.003344,0.023411,0.016722,0,0,0.006689,0,0,0.046823,0.050167,0.040134,0.010033,0.013378,0.053512,0.003344,0.013378,0,0.003344,0,0,0,0.006689,0,0,0,0.010033,0.013378,0.003344,0,0.003344,0.003344,0,1
sp|Q495M3|S36A2_HUMAN,0.008282,0.012422,0.018634,0.00207,0.014493,0.035197,0.004141,0.004141,0.014493,0.024845,0.016563,0.010352,0.006211,0.037267,0,0.00207,0.014493,0.022774,0.066253,0.010352,0.008282,0.070393,0.012422,0.004141,0.008282,0.00207,0.008282,0.006211,0.00207,0.028986,0,0.00207,0.006211,0.008282,0.012422,0.00207,0.00207,0.018634,0.00207,0,0.039337,0.035197,0.076605,0.024845,0.016563,0.175983,0.020704,0.010352,0.006211,0.004141,0.006211,0.00207,0.00207,0.018634,0,0,0.00207,0.004141,0.00207,0,0,0.014493,0,0,1
sp|Q5VZL5|ZMYM4_HUMAN,0.01615,0.025194,0.03553,0.009044,0.00646,0.027132,0.004522,0.001292,0.027132,0.040698,0.052326,0.00646,0.009044,0.043282,0.004522,0.007752,0.036822,0.05168,0.06137,0.010982,0.011628,0.067183,0.009044,0.008398,0.005814,0.010336,0.017442,0.001938,0.002584,0.007752,0.002584,0.001292,0.003876,0.00969,0.014212,0.003876,0.009044,0.014212,0.001292,0.001292,0.029716,0.040052,0.063953,0.012274,0.016796,0.064599,0.00646,0.010336,0.002584,0.005814,0.005814,0.002584,0.001938,0.01292,0,0.001292,0.002584,0.007106,0.007752,0.002584,0,0.007106,0.004522,0.007752,1
sp|Q86WV1|SKAP1_HUMAN,0.052925,0.036212,0.038997,0.002786,0.002786,0.019499,0.013928,0,0.019499,0.019499,0.041783,0.011142,0.005571,0.061281,0.011142,0.005571,0.027855,0.050139,0.052925,0.027855,0.011142,0.047354,0.008357,0.002786,0.008357,0.022284,0.011142,0.005571,0.005571,0.016713,0.002786,0.002786,0,0.013928,0.013928,0.002786,0.002786,0.005571,0,0,0.044568,0.019499,0.05571,0.016713,0.005571,0.047354,0.027855,0,0.013928,0.008357,0.011142,0.008357,0.005571,0.016713,0.008357,0,0,0.005571,0.002786,0,0,0.002786,0,0.002786,1
sp|Q8N697|S15A4_HUMAN,0.032929,0.012132,0.025997,0.015598,0.003466,0.057192,0.003466,0.003466,0.015598,0.019064,0.013865,0.012132,0.008666,0.041594,0.008666,0.005199,0.020797,0.02253,0.041594,0.015598,0.005199,0.058925,0.005199,0.003466,0.015598,0.003466,0.02253,0.012132,0.003466,0.031196,0.003466,0.001733,0.017331,0.010399,0.005199,0,0.001733,0.006932,0.001733,0,0.043328,0.045061,0.048527,0.032929,0.015598,0.124783,0.017331,0.008666,0.001733,0.008666,0.013865,0.001733,0.005199,0.010399,0.003466,0,0.006932,0.006932,0.001733,0.001733,0,0.003466,0.001733,0,1
sp|Q8NCR0|B3GL2_HUMAN,0.02,0.008,0.02,0.02,0.01,0.042,0.004,0,0.024,0.028,0.03,0.01,0.012,0.036,0.014,0,0.012,0.044,0.04,0.018,0.012,0.058,0.014,0.01,0.008,0.012,0.018,0.002,0.002,0.014,0.008,0.002,0.006,0.012,0.008,0.004,0.002,0.014,0.004,0.004,0.032,0.038,0.078,0.012,0.014,0.098,0.018,0.006,0.018,0.014,0.01,0,0.002,0.022,0,0,0.006,0,0.002,0,0,0.01,0.002,0.004,1
sp|Q8NDV3|SMC1B_HUMAN,0.032389,0.048583,0.031579,0.001619,0.002429,0.051012,0.002429,0.003239,0.053441,0.065587,0.049393,0.006478,0.005668,0.076113,0.006478,0.001619,0.033198,0.046964,0.033198,0.010526,0.004858,0.046964,0.005668,0.002429,0.004858,0.008097,0.010526,0.003239,0,0.008907,0,0.00081,0.001619,0.004049,0.002429,0.002429,0,0.005668,0.00081,0,0.041296,0.078543,0.050202,0.011336,0.003239,0.075304,0.010526,0.007287,0.004858,0.008097,0.004858,0,0,0.005668,0,0.002429,0.001619,0.004858,0.002429,0.001619,0.00081,0.006478,0,0,1
sp|Q8WWY3|PRP31_HUMAN,0.042084,0.032064,0.046092,0.012024,0.008016,0.048096,0.008016,0,0.04008,0.034068,0.048096,0.014028,0.008016,0.036072,0.01002,0.002004,0.034068,0.048096,0.034068,0.012024,0.006012,0.066132,0.004008,0.002004,0.01002,0.016032,0.016032,0.008016,0,0.01002,0.004008,0,0.004008,0.01002,0.008016,0,0.002004,0.01002,0.002004,0,0.056112,0.046092,0.0501,0.018036,0.01002,0.068136,0.004008,0.004008,0.004008,0.006012,0.006012,0,0.002004,0.014028,0,0,0.004008,0,0,0,0,0.004008,0,0,1
sp|Q969I6|S38A4_HUMAN,0.016453,0.010969,0.023766,0.010969,0.003656,0.042048,0.005484,0,0.014625,0.021938,0.021938,0.005484,0.005484,0.025594,0.007313,0,0.02925,0.016453,0.043876,0.014625,0.014625,0.080439,0.009141,0.001828,0.009141,0.005484,0.014625,0.001828,0.003656,0.02925,0.003656,0,0.003656,0.009141,0.007313,0.003656,0.003656,0.018282,0.003656,0,0.034735,0.038391,0.085923,0.025594,0.014625,0.166362,0.018282,0.005484,0.005484,0.005484,0.012797,0.005484,0.001828,0.018282,0.003656,0,0,0,0,0,0,0.005484,0.001828,0,1
sp|Q9C0H2|TTYH3_HUMAN,0.022945,0.017208,0.024857,0.00956,0.011472,0.043977,0.011472,0.007648,0.01912,0.015296,0.034417,0.013384,0.00956,0.030593,0.011472,0.001912,0.038241,0.034417,0.042065,0.007648,0.00956,0.049713,0.011472,0.011472,0.013384,0.003824,0.01912,0.005736,0.003824,0.017208,0,0,0,0.013384,0.021033,0.003824,0.001912,0.007648,0.003824,0,0.040153,0.038241,0.049713,0.01912,0.013384,0.101338,0.021033,0.007648,0.007648,0.007648,0.013384,0.003824,0,0.028681,0.001912,0.001912,0.005736,0.007648,0.003824,0,0.001912,0.007648,0.003824,0.001912,1
sp|Q9GZU1|MCLN1_HUMAN,0.013793,0.022414,0.006897,0.006897,0.008621,0.034483,0.003448,0.001724,0.010345,0.025862,0.031034,0.008621,0.008621,0.053448,0.005172,0.003448,0.022414,0.034483,0.037931,0.017241,0.008621,0.072414,0.012069,0.006897,0.010345,0.012069,0.013793,0.003448,0.003448,0.013793,0.005172,0.005172,0.006897,0.010345,0.015517,0.003448,0.008621,0.006897,0.001724,0,0.025862,0.02931,0.089655,0.018966,0.008621,0.12069,0.022414,0.012069,0.005172,0.008621,0.010345,0.008621,0.001724,0.015517,0,0.003448,0.001724,0.003448,0.006897,0,0.003448,0.013793,0.003448,0.001724,1
sp|Q9H1B5|XYLT2_HUMAN,0.021965,0.031214,0.019653,0.008092,0.006936,0.039306,0.008092,0.001156,0.025434,0.045087,0.034682,0.011561,0.015029,0.039306,0.012717,0.001156,0.031214,0.041618,0.035838,0.011561,0.013873,0.053179,0.008092,0.004624,0.004624,0.011561,0.018497,0.00578,0.00578,0.020809,0.002312,0.002312,0.010405,0.008092,0.018497,0.00578,0.013873,0.018497,0.003468,0,0.03237,0.042775,0.052023,0.023121,0.015029,0.063584,0.017341,0.006936,0.006936,0.00578,0.017341,0.004624,0.004624,0.013873,0.001156,0,0.002312,0.001156,0.002312,0.002312,0.003468,0.003468,0.001156,0,1
sp|Q9H270|VPS11_HUMAN,0.017003,0.036132,0.030818,0.003188,0.004251,0.028693,0.005313,0.004251,0.035069,0.052072,0.044633,0.006376,0.005313,0.063762,0.010627,0.004251,0.028693,0.044633,0.042508,0.008502,0.009564,0.05526,0.010627,0.006376,0.004251,0.010627,0.008502,0.004251,0.003188,0.017003,0.002125,0.002125,0.004251,0.007439,0.006376,0.003188,0.003188,0.012752,0.001063,0,0.034006,0.05526,0.061637,0.022317,0.01169,0.071201,0.012752,0.006376,0.003188,0.014878,0.005313,0.003188,0.001063,0.018066,0.002125,0,0.001063,0.003188,0.007439,0.002125,0,0.007439,0.002125,0.001063,1
sp|Q9H2J7|S6A15_HUMAN,0.012329,0.009589,0.032877,0.005479,0.006849,0.032877,0.010959,0,0.015068,0.009589,0.028767,0.010959,0.008219,0.031507,0.00411,0.00411,0.032877,0.023288,0.050685,0.016438,0.006849,0.057534,0.013699,0.00411,0.006849,0.008219,0.008219,0.006849,0.00274,0.024658,0.008219,0.00274,0.00411,0.006849,0.009589,0.00137,0.00137,0.019178,0.00274,0.00137,0.030137,0.038356,0.065753,0.023288,0.017808,0.175342,0.009589,0.008219,0.00411,0.012329,0.008219,0.00137,0.00137,0.021918,0.009589,0.00137,0.006849,0.00274,0.00274,0.00274,0,0.005479,0.00137,0,1
sp|Q9H492|MLP3A_HUMAN,0.008264,0.008264,0.024793,0.008264,0.008264,0.041322,0,0,0.024793,0.057851,0.057851,0.016529,0.016529,0.082645,0,0,0.024793,0.033058,0.016529,0,0.008264,0.090909,0.008264,0,0,0,0,0,0,0.016529,0,0,0.008264,0.016529,0.008264,0,0.016529,0.016529,0,0,0.016529,0.115702,0.066116,0,0.008264,0.066116,0.024793,0.008264,0.016529,0.016529,0,0,0,0,0,0,0,0.008264,0,0,0,0,0,0,1
sp|Q9HBJ8|CLTRN_HUMAN,0.022523,0.031532,0.031532,0,0.013514,0.045045,0,0.004505,0.036036,0.022523,0.027027,0.004505,0.004505,0.027027,0.009009,0.009009,0.022523,0.027027,0.063063,0.009009,0.018018,0.067568,0.009009,0,0.004505,0.004505,0.013514,0,0,0,0.004505,0.004505,0.009009,0.009009,0.013514,0,0.004505,0.018018,0,0,0.040541,0.036036,0.063063,0.018018,0.018018,0.162162,0.004505,0,0.009009,0.004505,0.009009,0,0,0.009009,0,0,0.004505,0.004505,0,0,0,0.009009,0,0,1
sp|Q9NRA2|S17A5_HUMAN,0.010101,0.008081,0.018182,0.012121,0.00404,0.054545,0.006061,0.00404,0.016162,0.024242,0.024242,0.008081,0.00404,0.024242,0.008081,0,0.028283,0.026263,0.054545,0.016162,0.012121,0.052525,0.012121,0.00404,0.006061,0.00202,0.030303,0.008081,0.006061,0.022222,0.00404,0.00404,0.006061,0.012121,0.010101,0.006061,0,0.016162,0,0,0.044444,0.032323,0.040404,0.034343,0.022222,0.131313,0.030303,0.00404,0.006061,0.006061,0.020202,0,0,0.030303,0.008081,0,0,0.00202,0.006061,0,0,0.006061,0.00202,0,1
sp|Q9NWQ8|PHAG1_HUMAN,0.034722,0.016204,0.060185,0.006944,0.013889,0.041667,0.00463,0,0.027778,0.030093,0.037037,0.018519,0.006944,0.027778,0.00463,0.002315,0.043981,0.048611,0.099537,0.013889,0.018519,0.05787,0.002315,0.00463,0.013889,0.009259,0.020833,0.002315,0.002315,0.013889,0,0.002315,0.013889,0.006944,0.009259,0.002315,0.011574,0.016204,0.00463,0,0.034722,0.027778,0.053241,0.018519,0.009259,0.037037,0.00463,0.009259,0.00463,0.013889,0.006944,0,0,0,0,0,0.002315,0.00463,0.00463,0,0,0.002315,0.00463,0,1
sp|Q9NY26|S39A1_HUMAN,0.037037,0.021605,0.021605,0.012346,0.018519,0.058642,0.003086,0.006173,0.024691,0.021605,0.021605,0.015432,0,0.037037,0,0,0.024691,0.018519,0.012346,0.012346,0.009259,0.037037,0,0.003086,0.018519,0.012346,0.009259,0.012346,0.003086,0.027778,0.006173,0,0.015432,0.012346,0.006173,0.009259,0.003086,0.015432,0,0,0.052469,0.033951,0.04321,0.021605,0.018519,0.185185,0.006173,0.015432,0.006173,0,0.003086,0,0.003086,0.006173,0,0,0,0.003086,0,0.003086,0.003086,0.015432,0,0,1
sp|Q9UJ71|CLC4K_HUMAN,0.02439,0.02439,0.021341,0.003049,0.006098,0.033537,0.003049,0.006098,0.018293,0.015244,0.036585,0.015244,0.009146,0.064024,0.012195,0,0.039634,0.057927,0.045732,0.009146,0.006098,0.067073,0.009146,0.006098,0.009146,0.006098,0.021341,0,0,0.006098,0.012195,0,0.006098,0,0.015244,0.009146,0.012195,0.006098,0.003049,0,0.015244,0.054878,0.082317,0.015244,0.018293,0.07622,0.012195,0.003049,0.009146,0.009146,0.015244,0.003049,0.006098,0.012195,0,0,0,0.003049,0.003049,0,0,0.006098,0.003049,0,1
sp|Q9Y6Y9|LY96_HUMAN,0.00625,0.0125,0.01875,0.00625,0,0.0125,0.0125,0.00625,0.00625,0.025,0.03125,0.01875,0.00625,0.05625,0.00625,0.0125,0.03125,0.025,0.075,0,0.00625,0.05625,0.01875,0.01875,0.00625,0,0.01875,0,0,0.00625,0,0.00625,0.00625,0,0.00625,0,0,0.025,0,0,0.0125,0.06875,0.0625,0.0125,0.025,0.125,0.01875,0,0,0.0125,0.025,0,0,0.01875,0.00625,0,0.00625,0.01875,0.0125,0,0,0.00625,0,0,1
sp|A2A5Z6|SMUF2_MOUSE,0.016043,0.020053,0.013369,0.005348,0.005348,0.026738,0.004011,0.001337,0.014706,0.048128,0.046791,0.020053,0.014706,0.054813,0.009358,0.009358,0.014706,0.057487,0.050802,0.014706,0.014706,0.053476,0.012032,0.005348,0.004011,0.010695,0.012032,0.005348,0.005348,0.024064,0.004011,0.002674,0.013369,0.009358,0.013369,0.001337,0.001337,0.012032,0.004011,0,0.025401,0.06016,0.064171,0.01738,0.009358,0.068182,0.014706,0.004011,0.005348,0.010695,0.013369,0.002674,0,0.016043,0.004011,0,0.001337,0.001337,0.006684,0.001337,0.002674,0.009358,0,0,1
sp|A2AHC3|CAMP1_MOUSE,0.025933,0.036686,0.028463,0.008223,0.009488,0.038583,0.006958,0.003163,0.037318,0.045541,0.048703,0.008223,0.02024,0.048703,0.00506,0.004428,0.037318,0.046806,0.057559,0.011385,0.016445,0.055661,0.00506,0.003795,0.00759,0.00759,0.014548,0.00253,0.005693,0.011385,0.000633,0,0.009488,0.018975,0.018975,0.00506,0.006958,0.012018,0.00253,0,0.035421,0.053131,0.054396,0.010753,0.013915,0.046173,0.004428,0.003795,0.00253,0.008223,0.006958,0.001265,0.000633,0.00506,0.000633,0.000633,0.001265,0.003163,0.004428,0.00253,0.000633,0.003163,0.000633,0,1
sp|A2RSY1|KANL3_MOUSE,0.021041,0.028793,0.026578,0.009967,0.011074,0.027685,0.001107,0.002215,0.024363,0.032115,0.049834,0.003322,0.013289,0.052049,0.002215,0,0.026578,0.053156,0.074197,0.026578,0.021041,0.055371,0.002215,0.00443,0.011074,0.006645,0.024363,0.005537,0.00443,0.015504,0,0.002215,0.012182,0.011074,0.021041,0.002215,0.008859,0.018826,0.002215,0,0.0299,0.039867,0.066445,0.022148,0.017719,0.070875,0.00443,0.003322,0.001107,0.002215,0.001107,0,0.001107,0.006645,0.001107,0,0.002215,0.001107,0,0,0.002215,0.006645,0,0,1
sp|P04919|B3AT_MOUSE,0.013994,0.019376,0.022605,0.008611,0.007535,0.051668,0.003229,0,0.021529,0.013994,0.023681,0.013994,0.010764,0.044133,0.006459,0.001076,0.020452,0.025834,0.03014,0.01507,0.01507,0.064586,0.006459,0.002153,0.008611,0.010764,0.012917,0.007535,0.005382,0.024758,0.003229,0,0.009688,0.011841,0.016146,0.003229,0.003229,0.019376,0.003229,0,0.04521,0.048439,0.062433,0.022605,0.022605,0.1507,0.012917,0.003229,0.005382,0.005382,0.008611,0.001076,0.004306,0.010764,0.003229,0,0.002153,0,0.002153,0,0,0.002153,0,0,1
sp|P43274|H14_MOUSE,0.068493,0.105023,0.03653,0.009132,0.031963,0.018265,0.004566,0,0.082192,0.077626,0.050228,0.03653,0.03653,0.009132,0,0,0.031963,0.045662,0.031963,0.009132,0.013699,0.027397,0,0,0.022831,0.018265,0.013699,0,0.004566,0.009132,0,0,0.041096,0.03653,0.004566,0,0,0.004566,0,0,0.027397,0.018265,0.013699,0.013699,0,0.022831,0,0,0,0.004566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P47873|IL11_MOUSE,0.005025,0.040201,0.020101,0.025126,0.01005,0.025126,0,0,0.020101,0.020101,0.040201,0.01005,0.030151,0.040201,0.005025,0,0.040201,0.020101,0.045226,0,0.005025,0.060302,0.005025,0,0.01005,0.01005,0.015075,0.005025,0,0.030151,0,0,0.015075,0,0.025126,0,0.015075,0.025126,0.005025,0,0.030151,0.080402,0.030151,0.025126,0.025126,0.115578,0.01005,0.005025,0.005025,0.005025,0,0.005025,0,0.01005,0,0,0,0,0,0,0,0.01005,0,0,1
sp|P58735|S26A1_MOUSE,0.026989,0.018466,0.022727,0.007102,0.011364,0.044034,0.00142,0.002841,0.015625,0.03125,0.026989,0.011364,0.011364,0.039773,0.005682,0.002841,0.025568,0.025568,0.039773,0.015625,0.002841,0.068182,0.004261,0.004261,0.005682,0.008523,0.019886,0.011364,0.005682,0.019886,0.00142,0.00142,0.005682,0.007102,0.008523,0.007102,0,0.015625,0.002841,0,0.046875,0.051136,0.056818,0.017045,0.011364,0.143466,0.012784,0.011364,0.007102,0.00142,0.005682,0.002841,0.002841,0.008523,0.00142,0,0.00142,0.00142,0.005682,0.00142,0.00142,0.011364,0,0.004261,1
sp|P60330|ESPL1_MOUSE,0.020774,0.036827,0.025496,0.010859,0.007554,0.051464,0.00661,0.00661,0.034939,0.036355,0.039188,0.009915,0.008971,0.045798,0.005194,0.005666,0.034466,0.036355,0.042965,0.005666,0.011331,0.050519,0.007554,0.004721,0.009443,0.008971,0.008971,0.004249,0.005194,0.015109,0.000472,0.001889,0.008026,0.012748,0.009915,0.002833,0.005666,0.012276,0.002833,0.001889,0.045326,0.045798,0.055713,0.016053,0.014164,0.082153,0.008499,0.009443,0.004721,0.005194,0.007082,0.002833,0.001416,0.008971,0.000944,0.001416,0.008499,0.003777,0.004249,0.001889,0.002361,0.010387,0.000472,0.000472,1
sp|P70279|SURF6_MOUSE,0.04507,0.084507,0.011268,0.005634,0.005634,0.030986,0.005634,0.002817,0.073239,0.183099,0.050704,0.016901,0.008451,0.047887,0.005634,0,0.022535,0.03662,0.028169,0.008451,0.008451,0.030986,0.005634,0,0.011268,0.014085,0.008451,0,0.008451,0.002817,0,0,0.005634,0.022535,0.005634,0,0,0.002817,0,0.002817,0.033803,0.042254,0.030986,0.011268,0.008451,0.03662,0,0,0,0,0.005634,0.002817,0,0.008451,0,0,0,0.002817,0,0.002817,0,0,0,0,1
sp|Q14AT5|ANO7_MOUSE,0.026775,0.025611,0.025611,0.010477,0.006985,0.045402,0.006985,0.003492,0.026775,0.020955,0.030268,0.012806,0.003492,0.039581,0.011641,0.004657,0.024447,0.025611,0.040745,0.003492,0.016298,0.053551,0.012806,0.002328,0.009313,0.010477,0.010477,0.004657,0.003492,0.016298,0,0,0.010477,0.005821,0.009313,0.004657,0.002328,0.017462,0.002328,0.001164,0.044237,0.043073,0.04773,0.016298,0.017462,0.119907,0.024447,0.008149,0.005821,0.015134,0.010477,0.001164,0.003492,0.01979,0.004657,0.002328,0.004657,0.002328,0.004657,0.001164,0.001164,0.008149,0,0,1
sp|Q5ISE2|Z36L3_MOUSE,0.05931,0.015172,0.038621,0.044138,0.052414,0.037241,0,0.001379,0.022069,0.023448,0.031724,0.006897,0.006897,0.013793,0.001379,0.004138,0.045517,0.037241,0.085517,0.015172,0.013793,0.046897,0.002759,0.001379,0.038621,0.005517,0.012414,0,0.008276,0.011034,0.004138,0,0.009655,0.005517,0.027586,0.002759,0.006897,0.044138,0.001379,0,0.071724,0.013793,0.048276,0.011034,0.008276,0.028966,0.001379,0.002759,0,0.005517,0,0,0.001379,0.001379,0,0.002759,0.001379,0.005517,0.004138,0,0,0.001379,0,0,1
sp|Q61545|EWS_MOUSE,0.00916,0.018321,0.007634,0.007634,0.00916,0.010687,0.01374,0.001527,0.012214,0.036641,0.042748,0.050382,0.019847,0.01374,0.015267,0,0.027481,0.048855,0.067176,0.022901,0.022901,0.024427,0.018321,0,0.007634,0.036641,0.033588,0.067176,0.025954,0.019847,0.007634,0.001527,0.00458,0.018321,0.025954,0.021374,0.015267,0.016794,0.00916,0.001527,0.010687,0.022901,0.018321,0.025954,0.007634,0.015267,0.003053,0.001527,0.00458,0.006107,0.033588,0.003053,0.01374,0.003053,0.001527,0.001527,0,0.00458,0.001527,0.001527,0,0,0,0,1
sp|Q62193|RFA2_MOUSE,0.007407,0.018519,0.033333,0,0.011111,0.033333,0.003704,0,0.014815,0.02963,0.044444,0.007407,0.007407,0.059259,0,0.003704,0.051852,0.02963,0.07037,0.014815,0.018519,0.07037,0.011111,0,0,0.011111,0.018519,0.003704,0.007407,0.018519,0.003704,0,0.011111,0.011111,0.011111,0.007407,0,0.022222,0.003704,0,0.022222,0.059259,0.077778,0.025926,0.018519,0.066667,0,0.007407,0.003704,0,0.011111,0.003704,0.003704,0.003704,0,0,0.003704,0.007407,0,0,0,0,0,0,1
sp|Q62376|RU17_MOUSE,0.035714,0.040179,0.03125,0.024554,0.011161,0.006696,0.008929,0,0.037946,0.131696,0.046875,0.020089,0.015625,0.035714,0.004464,0,0.037946,0.044643,0.051339,0.017857,0.008929,0.015625,0.006696,0.002232,0.011161,0.017857,0.026786,0.037946,0.011161,0.015625,0.006696,0,0.013393,0.011161,0.002232,0.011161,0.013393,0.015625,0.002232,0,0.015625,0.037946,0.017857,0.015625,0.006696,0.024554,0.004464,0,0.013393,0.006696,0.006696,0,0.002232,0.004464,0,0,0,0,0,0,0.002232,0,0,0,1
sp|Q67BT3|S13A5_MOUSE,0.013986,0.01049,0.019231,0.012238,0.006993,0.048951,0.008741,0.003497,0.019231,0.015734,0.022727,0.001748,0.005245,0.041958,0.001748,0.005245,0.031469,0.022727,0.043706,0.005245,0.012238,0.061189,0.008741,0.008741,0.005245,0.003497,0.008741,0.001748,0.001748,0.020979,0.003497,0,0.005245,0,0.013986,0,0.006993,0.027972,0,0,0.041958,0.045455,0.068182,0.019231,0.019231,0.157343,0.024476,0.01049,0.003497,0.01049,0.015734,0.001748,0.001748,0.013986,0,0,0.001748,0.005245,0.003497,0.003497,0,0.013986,0,0,1
sp|Q6A028|SWP70_MOUSE,0.034188,0.071795,0.032479,0.006838,0.001709,0.035897,0.008547,0,0.080342,0.052991,0.047863,0.003419,0.005128,0.064957,0.006838,0,0.023932,0.047863,0.025641,0.005128,0.003419,0.046154,0.006838,0.005128,0.003419,0.013675,0.001709,0,0.003419,0.008547,0.003419,0,0.006838,0.005128,0.008547,0.001709,0,0.003419,0,0,0.039316,0.052991,0.041026,0.015385,0.011966,0.083761,0.013675,0.005128,0.005128,0.015385,0.005128,0,0,0.013675,0.001709,0,0,0.001709,0.005128,0,0,0.003419,0,0.001709,1
sp|Q6NVG1|LPCT4_MOUSE,0.015267,0.030534,0.022901,0.015267,0.015267,0.038168,0.001908,0.001908,0.028626,0.026718,0.028626,0.01145,0.005725,0.057252,0.001908,0.005725,0.020992,0.024809,0.03626,0.005725,0.020992,0.049618,0.01145,0,0.01145,0.005725,0.01145,0.005725,0.005725,0.026718,0.001908,0.001908,0.019084,0.013359,0.017176,0.001908,0.005725,0.019084,0.001908,0.003817,0.043893,0.061069,0.043893,0.024809,0.026718,0.103053,0.009542,0.001908,0.001908,0.001908,0.005725,0.003817,0.001908,0.013359,0.001908,0,0,0.003817,0.003817,0.001908,0,0.005725,0,0.001908,1
sp|Q6Q473|CLA4A_MOUSE,0.020563,0.020563,0.030303,0.008658,0.004329,0.045455,0.005411,0.003247,0.015152,0.025974,0.042208,0.007576,0.004329,0.030303,0.00974,0.004329,0.040043,0.040043,0.08658,0.015152,0.019481,0.077922,0.010823,0.001082,0.007576,0.007576,0.018398,0.001082,0.001082,0.019481,0.001082,0.002165,0.00974,0.006494,0.014069,0.002165,0.003247,0.012987,0.002165,0,0.038961,0.031385,0.083333,0.015152,0.014069,0.062771,0.011905,0.002165,0.004329,0.006494,0.00974,0.007576,0.003247,0.008658,0.002165,0.001082,0.001082,0.002165,0.006494,0.001082,0.001082,0.002165,0,0,1
sp|Q78KK3|S22AI_MOUSE,0.007389,0.017241,0.022167,0.009852,0.007389,0.039409,0.004926,0,0.014778,0.024631,0.009852,0.007389,0.002463,0.039409,0,0.002463,0.036946,0.009852,0.024631,0.014778,0.009852,0.073892,0.002463,0,0.007389,0.004926,0.024631,0.019704,0.002463,0.029557,0.002463,0,0.002463,0.012315,0.004926,0.007389,0.004926,0.019704,0,0,0.034483,0.034483,0.078818,0.027094,0.022167,0.199507,0.012315,0.014778,0.002463,0,0.004926,0.002463,0,0.009852,0,0.002463,0.002463,0.002463,0.002463,0.002463,0.002463,0.007389,0,0,1
sp|Q7TPS5|C2CD5_MOUSE,0.025591,0.020669,0.028543,0.011811,0.009843,0.038386,0.005906,0,0.024606,0.019685,0.037402,0.008858,0.010827,0.04626,0.003937,0.003937,0.035433,0.042323,0.060039,0.016732,0.015748,0.057087,0.004921,0.005906,0.010827,0.008858,0.007874,0.003937,0.002953,0.022638,0.000984,0.002953,0.003937,0.010827,0.015748,0.003937,0.002953,0.016732,0.003937,0.002953,0.035433,0.040354,0.080709,0.014764,0.015748,0.083661,0.005906,0.007874,0.001969,0.004921,0.007874,0,0.001969,0.008858,0.001969,0.000984,0.003937,0.00689,0.001969,0,0,0.010827,0.000984,0.001969,1
sp|Q8BIF2|RFOX3_MOUSE,0.02139,0.02139,0.040107,0.010695,0.034759,0.026738,0.005348,0,0.016043,0.026738,0.026738,0.013369,0.037433,0.032086,0.005348,0,0.037433,0.034759,0.024064,0.02139,0.024064,0.037433,0.010695,0,0.026738,0.008021,0.013369,0.002674,0,0.016043,0.013369,0.002674,0.024064,0.026738,0.032086,0.010695,0.02139,0.010695,0.016043,0.002674,0.024064,0.02139,0.040107,0.02139,0.013369,0.037433,0.013369,0.002674,0.008021,0.016043,0.013369,0.002674,0.010695,0.013369,0.008021,0,0,0,0.002674,0,0.002674,0,0.002674,0,1
sp|Q8BL66|EEA1_MOUSE,0.047484,0.072998,0.036853,0.006378,0,0.048901,0.002126,0.002835,0.07725,0.080794,0.072289,0.007087,0,0.06095,0.002835,0.002835,0.048193,0.06095,0.036853,0.00567,0.002126,0.041106,0,0.002835,0.004961,0.009213,0.006378,0.002126,0.000709,0.00567,0,0.000709,0.000709,0.001417,0.000709,0.000709,0,0.000709,0,0.000709,0.035436,0.070872,0.041106,0.007087,0.002126,0.055989,0.003544,0.004252,0.001417,0.004252,0.001417,0,0,0.001417,0,0,0.002126,0.002835,0.002835,0.001417,0,0.004961,0,0,1
