,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P34960|MMP12_MOUSE,134,185,154,177,139,157,181,144,148,140,176,157,55,374,44,186,155,132,194,134,145,96,94,118,103,100,99,104,122,82,118,80,119,87,11,67,122,97,89,112,117,78,0.014799,0.232558,0.448203,0.748414,0.985201,0.004228,0.308668,0.520085,0.727273,0.997886,0.002114,0.207188,0.48203,0.754757,1,0.004228,0.270613,0.511628,0.704017,1,0.010571,0.219873,0.488372,0.739958,0.983087,0.002114,0.245243,0.490486,0.79704,0.995772,0.002114,0.238901,0.5074,0.767442,1,0.004228,0.308668,0.528541,0.699789,0.997886,0.014799,0.236786,0.454545,0.750529,0.985201,0.004228,0.281184,0.479915,0.691332,0.997886,0.006342,0.226216,0.511628,0.748414,1,0.002114,0.245243,0.490486,0.79704,0.995772,0.014799,0.236786,0.51797,0.809725,0.985201,0.002114,0.2537,0.505285,0.735729,1,0.069767,0.270613,0.427061,0.7463,0.961945,0.002114,0.200846,0.44186,0.748414,0.985201,0.006342,0.264271,0.547569,0.778013,1,0.004228,0.310782,0.528541,0.706131,0.997886,0.006342,0.249471,0.475687,0.742072,1,0.014799,0.232558,0.448203,0.748414,0.985201,0.002114,0.260042,0.526427,0.752643,0.991543,0
sp|P17710|HXK1_MOUSE,320,332,322,377,351,246,342,291,341,322,406,246,125,717,132,426,271,277,421,320,233,210,228,237,275,178,175,214,257,191,272,159,194,182,30,196,248,230,166,281,210,157,0.010267,0.235113,0.473306,0.743326,0.998973,0.002053,0.23922,0.491786,0.73922,1,0.001027,0.277207,0.532854,0.768994,0.992813,0.002053,0.24538,0.489733,0.74538,1,0.007187,0.264887,0.504107,0.768994,0.998973,0.001027,0.23614,0.497947,0.716632,0.99384,0.001027,0.277207,0.528747,0.761807,0.992813,0.002053,0.240246,0.492813,0.741273,1,0.010267,0.226899,0.475359,0.732033,0.998973,0.002053,0.262834,0.50616,0.750513,1,0.00616,0.24846,0.49076,0.76078,0.998973,0.001027,0.23614,0.497947,0.716632,0.99384,0.010267,0.235113,0.49384,0.712526,0.99384,0.001027,0.25462,0.50924,0.7577,1,0.020534,0.243326,0.429158,0.724846,0.995893,0.001027,0.24538,0.5,0.743326,1,0.00308,0.276181,0.528747,0.753593,0.997947,0.002053,0.212526,0.472279,0.750513,0.998973,0.002053,0.274127,0.522587,0.777207,1,0.010267,0.235113,0.473306,0.743326,0.998973,0.001027,0.210472,0.489733,0.705339,0.997947,0
sp|Q9EQQ9|OGA_MOUSE,301,328,287,352,338,226,320,283,313,278,412,226,95,682,139,410,252,254,373,301,242,205,175,213,266,180,177,203,199,185,263,133,224,133,33,191,213,217,143,220,195,160,0.003275,0.25655,0.508734,0.731441,0.997817,0.00655,0.230349,0.463974,0.735808,0.998908,0.001092,0.269651,0.541485,0.782751,1,0.00655,0.242358,0.4869,0.759825,0.998908,0.002183,0.2631,0.487991,0.721616,1,0.001092,0.233624,0.542576,0.778384,0.997817,0.001092,0.258734,0.531659,0.780568,1,0.00655,0.235808,0.469432,0.740175,0.998908,0.003275,0.25655,0.505459,0.727074,0.997817,0.00655,0.230349,0.470524,0.742358,0.998908,0.002183,0.264192,0.497817,0.740175,1,0.001092,0.233624,0.542576,0.778384,0.997817,0.004367,0.262009,0.536026,0.783843,0.997817,0.001092,0.245633,0.483624,0.747817,1,0.005459,0.268559,0.516376,0.7369,0.991266,0.001092,0.222707,0.505459,0.727074,1,0.002183,0.248908,0.469432,0.767467,0.994541,0.00655,0.266376,0.50655,0.764192,0.998908,0.002183,0.232533,0.482533,0.765284,1,0.003275,0.25655,0.508734,0.731441,0.997817,0.001092,0.257642,0.490175,0.728166,0.998908,0
sp|P61459|PHS_RAT,36,34,34,33,39,32,35,27,42,30,42,32,12,78,14,55,26,23,47,36,21,18,26,31,27,24,23,26,31,17,24,23,24,17,7,19,26,29,15,36,18,8,0.038462,0.201923,0.403846,0.653846,0.942308,0.019231,0.211538,0.548077,0.769231,1,0.009615,0.269231,0.509615,0.788462,0.990385,0.019231,0.211538,0.490385,0.798077,1,0.076923,0.25,0.557692,0.778846,0.971154,0.009615,0.298077,0.432692,0.634615,0.990385,0.009615,0.326923,0.528846,0.740385,0.990385,0.019231,0.211538,0.519231,0.798077,1,0.038462,0.201923,0.423077,0.682692,0.942308,0.019231,0.230769,0.490385,0.798077,1,0.076923,0.221154,0.557692,0.788462,0.971154,0.009615,0.298077,0.432692,0.634615,0.990385,0.038462,0.125,0.346154,0.5,0.846154,0.009615,0.269231,0.528846,0.759615,1,0.105769,0.259615,0.403846,0.625,0.932692,0.009615,0.163462,0.442308,0.692308,0.990385,0.221154,0.384615,0.644231,0.788462,1,0.028846,0.230769,0.461538,0.75,0.980769,0.019231,0.240385,0.471154,0.740385,0.971154,0.038462,0.201923,0.403846,0.653846,0.942308,0.009615,0.375,0.615385,0.769231,1,0
sp|P63159|HMGB1_RAT,113,69,33,82,55,78,40,59,116,66,71,78,51,108,56,121,35,59,57,113,45,73,26,23,38,62,35,27,34,63,45,47,50,60,16,31,37,65,17,55,21,44,0.013953,0.302326,0.627907,0.869767,1,0.009302,0.195349,0.437209,0.637209,0.84186,0.004651,0.176744,0.367442,0.567442,0.818605,0.009302,0.237209,0.469767,0.744186,0.995349,0.093023,0.390698,0.674419,0.902326,1,0.004651,0.204651,0.4,0.655814,0.860465,0.004651,0.190698,0.413953,0.581395,0.818605,0.009302,0.213953,0.44186,0.632558,0.84186,0.013953,0.288372,0.623256,0.865116,1,0.009302,0.246512,0.553488,0.772093,0.995349,0.027907,0.367442,0.581395,0.869767,1,0.004651,0.204651,0.4,0.655814,0.860465,0.013953,0.232558,0.418605,0.706977,0.860465,0.004651,0.190698,0.437209,0.613953,0.84186,0.023256,0.423256,0.869767,0.934884,1,0.004651,0.274419,0.544186,0.795349,1,0.074419,0.190698,0.395349,0.567442,0.818605,0.009302,0.213953,0.497674,0.734884,0.995349,0.009302,0.227907,0.483721,0.64186,0.827907,0.013953,0.302326,0.627907,0.869767,1,0.004651,0.148837,0.35814,0.516279,0.84186,0
sp|P17256|KIME_RAT,99,160,136,166,159,70,142,144,109,136,189,70,35,323,37,191,92,112,205,99,91,62,78,118,139,59,62,110,88,66,133,51,70,57,7,57,90,104,64,98,103,42,0.010127,0.232911,0.488608,0.711392,0.989873,0.007595,0.298734,0.529114,0.794937,0.997468,0.002532,0.202532,0.448101,0.713924,1,0.007595,0.316456,0.526582,0.807595,0.997468,0.005063,0.194937,0.460759,0.711392,1,0.002532,0.283544,0.498734,0.713924,0.987342,0.002532,0.222785,0.448101,0.706329,1,0.007595,0.316456,0.529114,0.81519,0.997468,0.010127,0.227848,0.491139,0.749367,0.989873,0.007595,0.316456,0.529114,0.817722,0.997468,0.005063,0.21519,0.455696,0.726582,1,0.002532,0.283544,0.498734,0.713924,0.987342,0.032911,0.235443,0.491139,0.635443,0.987342,0.002532,0.248101,0.506329,0.762025,1,0.010127,0.253165,0.458228,0.746835,0.979747,0.002532,0.235443,0.541772,0.751899,1,0.012658,0.237975,0.475949,0.703797,0.98481,0.007595,0.263291,0.503797,0.762025,0.997468,0.005063,0.237975,0.478481,0.777215,1,0.010127,0.232911,0.488608,0.711392,0.989873,0.002532,0.321519,0.529114,0.75443,0.982278,0
sp|Q5XIM7|SYK_RAT,219,217,190,220,233,173,211,179,236,178,275,173,84,450,92,307,170,149,246,219,161,139,141,125,170,108,141,116,172,124,167,89,160,120,24,132,168,135,73,184,125,96,0.00639,0.194888,0.444089,0.733227,0.992013,0.007987,0.238019,0.504792,0.749201,0.998403,0.001597,0.317891,0.519169,0.755591,1,0.007987,0.246006,0.567093,0.785942,0.998403,0.003195,0.239617,0.471246,0.726837,1,0.001597,0.258786,0.466454,0.696486,0.971246,0.001597,0.316294,0.519169,0.736422,1,0.007987,0.234824,0.541534,0.779553,0.998403,0.00639,0.20607,0.434505,0.723642,0.992013,0.007987,0.226837,0.511182,0.777955,0.998403,0.003195,0.273163,0.507987,0.753994,1,0.001597,0.258786,0.466454,0.696486,0.971246,0.01278,0.170927,0.402556,0.696486,0.971246,0.001597,0.252396,0.501597,0.750799,1,0.033546,0.285942,0.579872,0.78754,0.992013,0.001597,0.186901,0.453674,0.734824,0.99361,0.011182,0.335463,0.560703,0.771565,1,0.019169,0.268371,0.488818,0.744409,0.998403,0.003195,0.268371,0.49361,0.755591,1,0.00639,0.194888,0.444089,0.733227,0.992013,0.001597,0.277955,0.531949,0.747604,0.998403,0
sp|P07335|KCRB_RAT,128,137,116,150,135,96,125,114,142,124,161,96,41,284,56,167,91,123,157,128,96,91,80,85,104,78,74,78,95,82,108,62,90,66,9,79,79,95,59,109,77,62,0.013123,0.265092,0.488189,0.766404,1,0.005249,0.194226,0.430446,0.724409,0.994751,0.002625,0.317585,0.572178,0.779528,0.989501,0.005249,0.212598,0.430446,0.698163,0.994751,0.013123,0.291339,0.577428,0.80315,0.997375,0.002625,0.254593,0.543307,0.716535,1,0.002625,0.288714,0.543307,0.76378,0.989501,0.005249,0.194226,0.43832,0.740157,0.994751,0.013123,0.254593,0.488189,0.750656,1,0.010499,0.217848,0.440945,0.729659,0.994751,0.005249,0.265092,0.519685,0.779528,0.997375,0.002625,0.254593,0.543307,0.716535,1,0.028871,0.346457,0.548556,0.7979,1,0.002625,0.24147,0.506562,0.745407,0.997375,0.044619,0.228346,0.435696,0.685039,0.984252,0.002625,0.28084,0.530184,0.790026,1,0.007874,0.233596,0.569554,0.732283,0.979003,0.005249,0.228346,0.430446,0.703412,0.992126,0.007874,0.301837,0.540682,0.779528,0.994751,0.013123,0.265092,0.488189,0.766404,1,0.002625,0.175853,0.427822,0.687664,0.992126,0
sp|P08037|B4GT1_BOVIN,113,166,123,161,138,103,142,136,124,118,181,103,44,327,31,164,102,136,168,113,121,76,74,111,110,87,68,101,92,68,105,64,91,75,9,45,75,108,71,89,93,61,0.004975,0.368159,0.567164,0.79602,0.987562,0.014925,0.21393,0.41791,0.718905,1,0.002488,0.293532,0.512438,0.728856,0.99005,0.014925,0.21393,0.383085,0.731343,1,0.012438,0.253731,0.502488,0.743781,0.99005,0.002488,0.38806,0.589552,0.781095,0.977612,0.002488,0.325871,0.529851,0.728856,0.99005,0.014925,0.206468,0.330846,0.723881,1,0.004975,0.340796,0.564677,0.793532,0.987562,0.022388,0.226368,0.435323,0.753731,1,0.012438,0.233831,0.457711,0.71393,0.997512,0.002488,0.38806,0.589552,0.781095,0.977612,0.004975,0.236318,0.517413,0.830846,0.977612,0.002488,0.238806,0.485075,0.731343,1,0.012438,0.383085,0.606965,0.793532,0.987562,0.002488,0.189055,0.470149,0.716418,0.977612,0.007463,0.375622,0.587065,0.773632,0.995025,0.014925,0.248756,0.445274,0.758706,1,0.007463,0.176617,0.460199,0.721393,0.992537,0.004975,0.368159,0.567164,0.79602,0.987562,0.002488,0.261194,0.445274,0.738806,1,0
sp|P14755|CRYL1_RABIT,94,115,110,122,124,73,117,101,101,97,149,73,37,245,37,152,77,90,144,94,81,51,74,77,92,50,55,73,84,53,82,42,63,48,8,58,71,75,43,88,76,37,0.025078,0.288401,0.567398,0.818182,1,0.00627,0.213166,0.476489,0.727273,0.996865,0.003135,0.266458,0.479624,0.702194,0.990596,0.00627,0.213166,0.467085,0.730408,0.996865,0.028213,0.253918,0.46395,0.689655,1,0.003135,0.322884,0.589342,0.818182,0.990596,0.003135,0.266458,0.479624,0.721003,0.990596,0.00627,0.200627,0.45768,0.717868,0.996865,0.025078,0.288401,0.554859,0.818182,1,0.00627,0.191223,0.416928,0.711599,0.971787,0.012539,0.269592,0.479624,0.69906,1,0.003135,0.322884,0.589342,0.818182,0.990596,0.059561,0.319749,0.579937,0.896552,0.984326,0.003135,0.238245,0.473354,0.727273,1,0.025078,0.269592,0.532915,0.77116,0.952978,0.003135,0.253918,0.545455,0.805643,1,0.028213,0.278997,0.476489,0.673981,0.956113,0.009404,0.203762,0.46395,0.708464,0.996865,0.00627,0.225705,0.448276,0.711599,0.978056,0.025078,0.288401,0.567398,0.818182,1,0.003135,0.247649,0.501567,0.742947,0.996865,0
sp|P11415|QOR_CAVPO,86,140,103,137,121,71,113,120,96,120,138,71,33,264,32,135,102,92,162,86,81,64,64,82,93,63,57,86,72,62,87,55,65,53,9,49,77,67,67,90,80,38,0.015198,0.267477,0.56535,0.735562,0.984802,0.006079,0.258359,0.458967,0.75076,0.987842,0.00304,0.231003,0.528875,0.744681,1,0.006079,0.25228,0.458967,0.75076,0.987842,0.015198,0.237082,0.571429,0.765957,0.99696,0.00304,0.264438,0.440729,0.714286,1,0.00304,0.221884,0.495441,0.741641,1,0.006079,0.258359,0.474164,0.762918,0.987842,0.015198,0.267477,0.56535,0.735562,0.984802,0.006079,0.276596,0.480243,0.75076,0.987842,0.015198,0.209726,0.556231,0.753799,0.99696,0.00304,0.264438,0.440729,0.714286,1,0.018237,0.18541,0.440729,0.714286,0.984802,0.00304,0.246201,0.495441,0.753799,1,0.045593,0.25228,0.559271,0.708207,0.951368,0.00304,0.316109,0.516717,0.735562,1,0.009119,0.215805,0.428571,0.741641,0.990881,0.012158,0.24924,0.492401,0.759878,0.981763,0.006079,0.255319,0.492401,0.729483,0.99696,0.015198,0.267477,0.56535,0.735562,0.984802,0.00304,0.206687,0.431611,0.805471,1,0
sp|Q01217|ARG56_YEAST,267,329,267,334,336,193,300,281,282,292,378,193,98,672,93,344,254,265,387,267,209,174,180,208,249,151,150,202,212,158,231,131,170,143,23,139,195,216,178,246,203,108,0.012746,0.282735,0.502897,0.733488,0.995365,0.002317,0.23175,0.497103,0.757822,0.998841,0.001159,0.243337,0.499421,0.748552,1,0.002317,0.256083,0.497103,0.753187,0.998841,0.006952,0.254925,0.502897,0.750869,1,0.001159,0.237543,0.490151,0.735805,0.995365,0.001159,0.24102,0.493627,0.754345,1,0.002317,0.230591,0.485516,0.752028,0.998841,0.012746,0.276941,0.511008,0.745075,0.995365,0.003476,0.252607,0.488992,0.742758,0.998841,0.002317,0.254925,0.508691,0.763615,1,0.001159,0.237543,0.490151,0.735805,0.995365,0.012746,0.237543,0.434531,0.696408,0.995365,0.001159,0.24102,0.505214,0.757822,1,0.096176,0.326767,0.495944,0.743917,0.993048,0.001159,0.239861,0.455388,0.727694,0.995365,0.00927,0.230591,0.508691,0.754345,1,0.002317,0.281576,0.530707,0.764774,0.998841,0.004635,0.247972,0.500579,0.767092,1,0.012746,0.282735,0.502897,0.733488,0.995365,0.001159,0.22248,0.485516,0.741599,0.991889,0
sp|P23202|URE2_YEAST,130,121,103,114,153,87,114,99,141,102,165,87,30,288,36,141,94,119,137,130,87,82,73,72,103,51,62,69,90,73,97,45,68,48,6,61,77,83,61,93,61,62,0.008475,0.169492,0.378531,0.70904,1,0.016949,0.310734,0.516949,0.745763,0.997175,0.002825,0.367232,0.567797,0.816384,0.991525,0.016949,0.282486,0.516949,0.779661,0.997175,0.008475,0.172316,0.415254,0.70904,1,0.002825,0.338983,0.612994,0.816384,0.99435,0.002825,0.367232,0.567797,0.816384,0.991525,0.016949,0.282486,0.514124,0.759887,0.997175,0.008475,0.183616,0.39548,0.69774,1,0.016949,0.262712,0.514124,0.745763,0.997175,0.008475,0.194915,0.437853,0.720339,1,0.002825,0.338983,0.612994,0.816384,0.99435,0.048023,0.338983,0.677966,0.861582,0.99435,0.002825,0.225989,0.474576,0.725989,0.997175,0.087571,0.316384,0.576271,0.771186,1,0.002825,0.313559,0.564972,0.759887,1,0.025424,0.330508,0.570621,0.810734,0.983051,0.008475,0.146893,0.350282,0.59322,0.997175,0.016949,0.367232,0.567797,0.79096,0.997175,0.008475,0.169492,0.378531,0.70904,1,0.002825,0.271186,0.5,0.723164,0.974576,0
sp|P03069|GCN4_YEAST,103,104,74,118,102,61,78,96,107,98,122,61,36,199,46,123,66,92,94,103,84,71,50,59,84,50,40,57,60,65,77,45,45,49,6,64,52,76,54,67,51,54,0.010676,0.313167,0.604982,0.83274,1,0.007117,0.220641,0.459075,0.686833,0.992883,0.003559,0.231317,0.462633,0.72242,0.989324,0.007117,0.224199,0.430605,0.647687,0.992883,0.010676,0.298932,0.533808,0.772242,0.996441,0.003559,0.245552,0.640569,0.854093,1,0.003559,0.238434,0.462633,0.72242,0.989324,0.007117,0.217082,0.430605,0.654804,0.992883,0.010676,0.320285,0.622776,0.83274,1,0.007117,0.224199,0.434164,0.672598,0.992883,0.010676,0.256228,0.523132,0.768683,0.996441,0.003559,0.245552,0.640569,0.854093,1,0.081851,0.6121,0.747331,0.871886,1,0.003559,0.224199,0.462633,0.718861,0.992883,0.010676,0.313167,0.451957,0.697509,0.996441,0.003559,0.298932,0.633452,0.854093,1,0.014235,0.217082,0.430605,0.619217,0.989324,0.007117,0.213523,0.41637,0.672598,0.992883,0.02847,0.24911,0.491103,0.733096,0.992883,0.010676,0.313167,0.604982,0.83274,1,0.003559,0.19573,0.41637,0.647687,0.946619,0
sp|P07250|IPMK_YEAST,140,114,101,140,127,88,115,95,145,127,140,88,44,240,71,151,81,123,128,140,87,89,77,61,74,58,60,53,89,77,74,52,66,61,11,91,67,88,52,101,66,65,0.005634,0.28169,0.540845,0.783099,0.997183,0.008451,0.194366,0.447887,0.721127,0.977465,0.002817,0.247887,0.484507,0.732394,1,0.005634,0.230986,0.476056,0.816901,0.985915,0.011268,0.264789,0.507042,0.707042,0.988732,0.002817,0.261972,0.490141,0.695775,1,0.002817,0.253521,0.504225,0.71831,1,0.008451,0.2,0.44507,0.723944,0.977465,0.005634,0.278873,0.540845,0.783099,0.997183,0.005634,0.23662,0.515493,0.819718,0.985915,0.011268,0.253521,0.495775,0.707042,0.988732,0.002817,0.261972,0.490141,0.695775,1,0.022535,0.261972,0.428169,0.659155,0.997183,0.002817,0.228169,0.476056,0.715493,1,0.005634,0.287324,0.701408,0.822535,0.985915,0.002817,0.242254,0.478873,0.695775,0.997183,0.008451,0.222535,0.484507,0.735211,1,0.005634,0.270423,0.543662,0.816901,0.985915,0.011268,0.205634,0.461972,0.729577,1,0.005634,0.28169,0.540845,0.783099,0.997183,0.002817,0.273239,0.495775,0.721127,0.994366,0
sp|P38011|GBLP_YEAST,90,130,99,143,105,71,106,116,97,133,115,71,29,256,34,128,93,98,149,90,80,66,57,74,92,68,51,78,61,68,86,66,53,45,9,49,87,88,51,87,93,36,0.012539,0.272727,0.501567,0.714734,1,0.00627,0.23511,0.520376,0.783699,0.996865,0.003135,0.253918,0.482759,0.733542,0.990596,0.00627,0.241379,0.510972,0.758621,0.996865,0.012539,0.22884,0.498433,0.733542,1,0.003135,0.272727,0.470219,0.755486,0.990596,0.003135,0.253918,0.489028,0.761755,0.990596,0.00627,0.23511,0.520376,0.77116,0.996865,0.012539,0.269592,0.485893,0.702194,1,0.00627,0.241379,0.507837,0.746082,0.996865,0.012539,0.22884,0.501567,0.742947,1,0.003135,0.272727,0.470219,0.755486,0.990596,0.031348,0.194357,0.398119,0.677116,0.974922,0.003135,0.244514,0.520376,0.761755,1,0.015674,0.269592,0.510972,0.746082,0.962382,0.003135,0.244514,0.504702,0.749216,0.996865,0.018809,0.275862,0.482759,0.768025,0.99373,0.009404,0.219436,0.498433,0.702194,1,0.00627,0.244514,0.507837,0.76489,0.996865,0.012539,0.272727,0.501567,0.714734,1,0.003135,0.225705,0.460815,0.758621,0.99373,0
sp|P14120|RL30_YEAST,30,42,33,38,42,25,39,36,30,36,44,25,15,83,7,47,31,27,48,30,27,28,18,25,31,18,17,26,21,25,31,18,17,28,0,14,25,25,15,27,22,19,0.047619,0.209524,0.447619,0.67619,0.942857,0.019048,0.247619,0.514286,0.752381,1,0.009524,0.238095,0.485714,0.809524,0.990476,0.019048,0.27619,0.514286,0.780952,1,0.038095,0.171429,0.485714,0.771429,0.990476,0.009524,0.219048,0.380952,0.628571,0.819048,0.009524,0.257143,0.552381,0.771429,0.990476,0.019048,0.247619,0.466667,0.761905,1,0.047619,0.209524,0.447619,0.67619,0.942857,0.019048,0.27619,0.571429,0.838095,1,0.028571,0.171429,0.47619,0.733333,0.990476,0.009524,0.219048,0.380952,0.628571,0.819048,0.047619,0.209524,0.361905,0.504762,0.819048,0.009524,0.247619,0.514286,0.752381,1,0.07619,0.52381,0.72381,0.895238,0.942857,0.009524,0.209524,0.485714,0.67619,1,0.038095,0.285714,0.561905,0.771429,0.980952,0.028571,0.247619,0.514286,0.742857,0.942857,0.019048,0.295238,0.571429,0.809524,1,0.047619,0.209524,0.447619,0.67619,0.942857,0.009524,0.228571,0.466667,0.619048,0.980952,0
sp|P04807|HXKB_YEAST,161,180,145,197,173,116,161,159,166,164,206,116,54,366,66,195,143,148,207,161,118,110,96,115,140,97,80,117,112,96,130,79,98,80,12,98,95,115,105,127,102,79,0.014403,0.251029,0.510288,0.738683,0.985597,0.006173,0.255144,0.524691,0.808642,1,0.002058,0.216049,0.446502,0.703704,0.995885,0.010288,0.255144,0.518519,0.800412,1,0.004115,0.259259,0.462963,0.736626,0.995885,0.002058,0.228395,0.495885,0.711934,0.985597,0.002058,0.261317,0.485597,0.720165,0.995885,0.010288,0.246914,0.504115,0.806584,1,0.006173,0.251029,0.510288,0.734568,0.985597,0.010288,0.257202,0.526749,0.808642,1,0.004115,0.259259,0.462963,0.72428,0.995885,0.002058,0.228395,0.495885,0.711934,0.985597,0.014403,0.211934,0.520576,0.786008,0.985597,0.002058,0.253086,0.487654,0.753086,1,0.037037,0.259259,0.526749,0.726337,0.981481,0.002058,0.23251,0.522634,0.779835,1,0.004115,0.269547,0.477366,0.730453,0.995885,0.010288,0.255144,0.497942,0.726337,0.997942,0.004115,0.26749,0.50823,0.806584,1,0.014403,0.251029,0.510288,0.738683,0.985597,0.002058,0.236626,0.465021,0.660494,0.987654,0
sp|P00044|CYC1_YEAST,39,44,26,42,31,36,31,35,43,35,38,36,19,79,11,50,28,31,42,39,28,26,19,20,24,30,19,20,23,26,22,26,23,23,5,14,30,26,14,29,21,16,0.027523,0.302752,0.605505,0.844037,1,0.018349,0.229358,0.422018,0.688073,0.981651,0.009174,0.192661,0.541284,0.788991,0.990826,0.018349,0.183486,0.431193,0.752294,0.990826,0.027523,0.33945,0.577982,0.697248,1,0.009174,0.220183,0.495413,0.779817,0.972477,0.009174,0.238532,0.577982,0.743119,0.990826,0.018349,0.165138,0.422018,0.688073,0.981651,0.027523,0.293578,0.559633,0.779817,1,0.018349,0.165138,0.449541,0.688073,0.981651,0.027523,0.311927,0.568807,0.706422,1,0.009174,0.220183,0.495413,0.779817,0.972477,0.045872,0.174312,0.559633,0.844037,0.972477,0.009174,0.238532,0.46789,0.697248,0.990826,0.027523,0.458716,0.614679,0.862385,1,0.009174,0.192661,0.458716,0.798165,1,0.018349,0.211009,0.495413,0.733945,0.990826,0.06422,0.330275,0.513761,0.697248,0.908257,0.036697,0.192661,0.394495,0.761468,0.990826,0.027523,0.302752,0.605505,0.844037,1,0.009174,0.229358,0.477064,0.688073,0.944954,0
sp|P43593|UBP6_YEAST,200,156,143,163,201,135,160,132,207,139,225,135,71,356,72,226,131,142,182,200,117,112,114,92,130,70,109,79,135,97,128,54,125,89,27,93,126,132,64,144,91,82,0.008016,0.304609,0.541082,0.753507,0.991984,0.004008,0.170341,0.452906,0.767535,0.997996,0.002004,0.254509,0.470942,0.691383,1,0.004008,0.192385,0.46493,0.717435,0.997996,0.008016,0.260521,0.501002,0.749499,1,0.002004,0.316633,0.567134,0.745491,0.995992,0.002004,0.254509,0.470942,0.713427,1,0.004008,0.158317,0.44489,0.703407,0.997996,0.008016,0.306613,0.541082,0.755511,0.991984,0.004008,0.192385,0.480962,0.717435,0.997996,0.008016,0.248497,0.492986,0.749499,1,0.002004,0.316633,0.567134,0.745491,0.995992,0.022044,0.332665,0.60521,0.735471,0.991984,0.002004,0.228457,0.452906,0.721443,1,0.008016,0.326653,0.571142,0.805611,0.975952,0.002004,0.252505,0.523046,0.747495,1,0.01002,0.256513,0.482966,0.699399,0.995992,0.004008,0.230461,0.492986,0.767535,0.997996,0.006012,0.236473,0.466934,0.713427,1,0.008016,0.304609,0.541082,0.753507,0.991984,0.002004,0.166333,0.44489,0.763527,0.98998,0
